map_name,scen_id,n_agents,solver_name,adr,adr_stderr,rate,total_time,exec_time,exec_time_stderr,train_time,timeout_rate,stuck_rate,collision_rate,replans_max_size,replans_mean,n_conflicts,eval_time,init_time,conflicts_time,n_iterations
maze-32-32-4_scen-16_agents=4,16,4,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
maze-32-32-4_scen-9_agents=6,9,6,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
maze-32-32-4_scen-8_agents=6,8,6,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
maze-32-32-4_scen-10_agents=6,10,6,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
maze-32-32-4_scen-9_agents=6,9,6,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
maze-32-32-4_scen-11_agents=6,11,6,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
maze-32-32-4_scen-8_agents=6,8,6,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
maze-32-32-4_scen-12_agents=6,12,6,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
maze-32-32-4_scen-12_agents=6,12,6,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
maze-32-32-4_scen-13_agents=6,13,6,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
maze-32-32-4_scen-13_agents=6,13,6,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
maze-32-32-4_scen-14_agents=6,14,6,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
maze-32-32-4_scen-14_agents=6,14,6,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
maze-32-32-4_scen-15_agents=6,15,6,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
maze-32-32-4_scen-15_agents=6,15,6,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
maze-32-32-4_scen-16_agents=6,16,6,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
maze-32-32-4_scen-16_agents=6,16,6,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
maze-32-32-4_scen-3_agents=6,3,6,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
maze-32-32-4_scen-17_agents=6,17,6,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
maze-32-32-4_scen-17_agents=6,17,6,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
maze-32-32-4_scen-18_agents=6,18,6,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
maze-32-32-4_scen-11_agents=6,11,6,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
maze-32-32-4_scen-18_agents=6,18,6,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
maze-32-32-4_scen-19_agents=6,19,6,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
maze-32-32-4,20,6,online_window_dijkstra_2,-369.8,11.67,100,0.54,0.53,101.2,0.01,0,0,0,2,5.930000-,-,-,-,-,-
maze-32-32-4_scen-21_agents=6,21,6,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
maze-32-32-4,20,6,online_window_vi_2,-322.6,7.16,100,5.14,0.47,94.09,4.67,0,0,0,2,5.770000-,-,-,-,-,-
maze-32-32-4_scen-10_agents=6,10,6,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
maze-32-32-4_scen-21_agents=6,21,6,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
maze-32-32-4_scen-23_agents=6,23,6,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
maze-32-32-4_scen-23_agents=6,23,6,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
maze-32-32-4_scen-19_agents=6,19,6,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
maze-32-32-4_scen-22_agents=6,22,6,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
maze-32-32-4_scen-22_agents=6,22,6,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
maze-32-32-4_scen-25_agents=6,25,6,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
maze-32-32-4_scen-25_agents=6,25,6,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
maze-32-32-4_scen-24_agents=6,24,6,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
maze-32-32-4_scen-24_agents=6,24,6,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
