map_name,scen_id,n_agents,solver_name,adr,adr_stderr,rate,total_time,exec_time,exec_time_stderr,train_time,timeout_rate,stuck_rate,collision_rate,replans_max_size,replans_mean,n_conflicts,eval_time,init_time,conflicts_time,n_iterations
ost003d_scen-21_agents=12,21,12,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
ost003d_scen-22_agents=12,22,12,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
ost003d_scen-8_agents=12,8,12,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
ost003d_scen-23_agents=12,23,12,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
ost003d_scen-9_agents=12,9,12,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
ost003d,24,12,online_window_dijkstra_2,-4231.43,24.35,100,9.03,0.8,164.97,8.23,0,0,0,2,4.500000-,-,-,-,-,-
ost003d_scen-10_agents=12,10,12,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
ost003d_scen-25_agents=12,25,12,online_window_dijkstra_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
ost003d_scen-11_agents=12,11,12,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
ost003d_scen-12_agents=12,12,12,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
ost003d_scen-14_agents=12,14,12,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
ost003d,13,12,online_window_vi_2,-2406.73,14.06,100,1783.69,4.31,1763.24,1779.38,0,0,0,3,6.000000-,-,-,-,-,-
ost003d_scen-15_agents=12,15,12,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
ost003d_scen-16_agents=12,16,12,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
ost003d_scen-17_agents=12,17,12,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
ost003d_scen-18_agents=12,18,12,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
ost003d,19,12,online_window_vi_2,-1662.17,12.62,100,1573.76,0.25,64.51,1573.51,0,0,0,2,2.530000-,-,-,-,-,-
ost003d_scen-20_agents=12,20,12,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
ost003d,21,12,online_window_vi_2,-2659.3,11.48,100,1528.86,0.8,282.99,1528.06,0,0,0,3,4.000000-,-,-,-,-,-
ost003d_scen-22_agents=12,22,12,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
ost003d_scen-25_agents=12,25,12,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
ost003d_scen-23_agents=12,23,12,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
ost003d_scen-24_agents=12,24,12,online_window_vi_2,0,0,0,0,0,0,0,0,0,0,,,,,,,
